Time,Latency
0.8485767129968735,0.0007349759980570525
0.848839655998745,0.0008163070015143603
0.8490344359961455,0.0009725479976623319
0.849200047996419,0.0011146609977004118
1.7658022539981175,0.0013022959974477999
1.766087438998511,0.0015254429963533767
1.7653956750000361,0.001619681999727618
1.7662716499980888,0.001671844998782035
1.7656649439959438,0.0018511419984861277
1.8501092619990231,0.0005501539999386296
1.8505095509972307,0.0008401790037169121
1.850693541993678,0.000988938998489175
1.8509209699986968,0.0011919719981960952
2.767478244000813,0.002058639998722356
2.7684126460007974,0.002266665003844537
2.7678330859998823,0.002389257999311667
2.7689173100006883,0.0027117029967484996
2.7692252490014653,0.0029954179990454577
3.7680703489968437,0.0005671699982485734
2.85238658599701,0.001333473999693524
3.768636891996721,0.0010666769958334044
2.8529468569977325,0.0013029609981458634
2.853207100997679,0.0014414440011023544
2.853431591996923,0.0016190189999178983
3.7701927099988097,0.002072204995783977
3.7705721120000817,0.0022829299996374175
3.7708213070000056,0.0024650889972690493
3.854202850998263,0.0008196499984478578
4.769903590997274,0.0006052210010238923
3.854643655999098,0.0011094670044258237
4.770450190997508,0.001126097995438613
4.771261257999868,0.0012504600017564371
3.854943111000466,0.0013632280024467036
4.77154111800337,0.0014567450052709319
3.8551579599952674,0.0015501960006076843
4.771831974001543,0.0017218779976246879
4.855398857995169,0.0005682339979102835
4.85568745299679,0.0007608870000694878
4.8558627879974665,0.000890527997398749
4.856013179000001,0.001012796004943084
5.772639934002655,0.0012367590024950914
5.7718713139984175,0.0011803250017692335
5.772880304000864,0.0014033120023668744
5.772145700997498,0.0014304229989647865
5.773076060999301,0.0015747799989185296
5.855877461995988,0.0004658449979615398
6.7724043920025,0.00041776800208026543
6.771635356999468,0.0003608800034271553
5.85614351699769,0.0006335020007099956
6.772662287999992,0.0006018080021021888
6.771930910996161,0.0006301219982560724
5.856344716994499,0.0007862239945097826
6.772896734000824,0.0008099420010694303
5.856513331993483,0.0009294609990320168
7.773222550000355,0.00037041200266685337
6.857535292998364,0.0005264700012048706
7.773493761997088,0.0006182799988891929
6.857810387999052,0.0007060179996187799
6.858045101995231,0.0009079099982045591
6.858272239995131,0.0011107079990324564
7.775095575998421,0.0015145969955483451
7.775527126002999,0.00188898500346113
7.775825655997323,0.002164170997275505
8.775196399998094,0.00047951700253179297
8.775518558999465,0.0007617079972987995
7.860146671999246,0.0014166239998303354
7.8604362459955155,0.0015298939979402348
8.77704352800356,0.0016605670025455765
7.860646522996831,0.0016805949999252334
7.8608646979992045,0.001838421005231794
8.777448109001853,0.001945223004440777
8.777735260002373,0.0021924059983575717
9.775783528995817,0.00048718399921199307
9.776266615997883,0.0009324790007667616
8.8609220839935,0.0015384509970317595
8.861378993999097,0.0018560040043666959
9.777912242003367,0.0019126430051983334
8.861623528995551,0.002055701996141579
9.778250481002033,0.002168133003578987
8.861841859994456,0.002236120999441482
9.778420365000784,0.002300225001818035
10.777046333001636,0.0003759100000024773
10.777424617997895,0.000730337000277359
10.778559701000631,0.0011714749998645857
9.862257458997192,0.0015211010031634942
9.862630844996602,0.0017192279992741533
10.779008883997449,0.0015524579939665273
9.86293932699482,0.001985042996238917
10.77951647000009,0.0020361860006232746
9.863164895999944,0.0021850789999007247
11.77878906299884,0.00025346400070702657
11.77965437000239,0.00045571599912364036
11.780004156003997,0.000682554004015401
11.779233328998089,0.0006720789970131591
11.78018097000313,0.0008337170002050698
10.864442596997833,0.001987980998819694
10.864769935993536,0.002047890993708279
10.86494658299489,0.0021370889953686856
10.865129510995757,0.002284517999214586
12.781290011000237,0.0004315309997764416
12.782110566004121,0.000540668006578926
11.8657266339942,0.0007877509997342713
12.78245063900249,0.0008061560001806356
12.781725075001305,0.0008260850008809939
11.86614294199535,0.0010496530012460425
12.782651503002853,0.0009665100005804561
11.866393908996542,0.0012520539967226796
11.86666383499687,0.0014959609979996458
13.782784293995064,0.00036833299964200705
13.783577214002435,0.0005792170049971901
12.86717925099947,0.0008185070037143305
13.783232312998734,0.0007229499969980679
12.867539839993697,0.0010184519996983
13.784057557997585,0.000855594000313431
12.867798453997239,0.0012302039976930246
12.868044648996147,0.0013192940023145638
13.785339342997759,0.0020439769941731356
14.784452544001397,0.00036755100154550746
14.785284819998196,0.00046763599675614387
14.785577463000664,0.0007064669989631511
14.78479390800203,0.0006857970001874492
14.785748344002059,0.0008542299983673729
13.869639141994412,0.0013936359973740764
13.869883232997381,0.001542657999380026
13.870104310997704,0.0017331310009467416
13.870269410996116,0.0018750239978544414
15.787576415998046,0.001275295995583292
14.871357449999778,0.0017395040049450472
15.787996165003278,0.0015629530025762506
14.87177532199712,0.0019508109980961308
15.788236635999056,0.0017673909969744273
14.871962328994414,0.0020747539965668693
14.87217278299795,0.002216180000687018
15.788220037000428,0.0025728280015755445
15.788562271998671,0.002879029998439364
15.871725475997664,0.0006682700040983036
15.872059560999332,0.0008928880051826127
15.872227837993705,0.0010264259981340729
15.872387465999054,0.0011607039996306412
16.78829358099756,0.0013762129965471104
16.788536838001164,0.0015954920017975383
16.78978671900404,0.0021434370064525865
16.7900245790006,0.0023212079977383837
16.79019348500151,0.0024661360002937727
16.873103307996644,0.0006495510024251416
16.87353405099566,0.0009741550020407885
16.873715228997753,0.0011208080031792633
16.873874166994938,0.0012508069994510151
17.790366364002693,0.0013298590056365356
17.789801367995096,0.0014874019980197772
17.790637388003233,0.0015374190043075942
17.79086888999882,0.001735896999889519
17.790099001998897,0.0017520120018161833
17.874250985994877,0.0007649030012544245
17.874564860998362,0.0009223680026479997
17.874796930998855,0.001106667004933115
17.874969270000292,0.001253444999747444
18.79149766699993,0.0013785650007775985
18.790873211997678,0.0014667809955426492
18.79174287999922,0.00155044599523535
18.791144809001707,0.0017140790005214512
18.791939545000787,0.0017228119977517053
19.79211705600028,0.000492034996568691
18.875634652998997,0.0005917099988437258
18.87600912599737,0.0008607139970990829
19.79249858899857,0.0008150840003509074
18.87617471399426,0.0009943400000338443
19.792670684997574,0.000963888996921014
18.87632642599783,0.0011195300030522048
19.792257379995135,0.0013598779987660237
19.79252141899633,0.0016006259975256398
19.87736716299696,0.0005690239995601587
20.793847029999597,0.00047982700198190287
19.877630536997458,0.000739943003281951
20.794118398996943,0.0006954639975447208
19.877826438998454,0.0009041189987328835
20.79433885600156,0.0008930199983296916
19.878015409994987,0.001069083999027498
20.793966138997348,0.001329206999798771
20.79423732199939,0.0015774889980093576
20.879264297996997,0.0010305059986421838
20.879586502996972,0.0012596230008057319
20.87976201899437,0.001364259995170869
20.879961523998645,0.0015369610046036541
21.796602462003648,0.0017989730040426366
21.79601927499607,0.0019041060004383326
21.79686357099854,0.0019623990010586567
21.797036171999935,0.002110667002853006
21.796307614997204,0.0021681130019715056
21.8804309929983,0.0006828960031270981
21.88070655499905,0.000857578001159709
21.880868488995475,0.0009623660007491708
21.88102064899431,0.0010818049995577894
22.797766069001227,0.0014404829998966306
22.798025338001025,0.0016098850028356537
22.79819429700001,0.001754553995851893
22.797646765997342,0.0020173160010017455
22.797958299997845,0.0023045599955366924
22.886197059997357,0.0008776550021138974
22.886598592995142,0.0011853169999085367
22.886871923998115,0.00142686499748379
22.887176327996713,0.0017077299999073148
23.80426086600346,0.002370981004787609
23.804622886003926,0.0026776790036819875
23.804803751998406,0.0028354309979476966
23.804305280995322,0.0031460769969271496
23.8045465719988,0.0033642540001892485
23.886856136996357,0.00088060500274878
23.88725693499873,0.0011372810040484183
23.887490864995925,0.0013170559977879748
23.88772244899883,0.0015119160016183741
24.804455550001876,0.0018592870037537068
24.804747005997342,0.002059863996692002
24.804972388999886,0.0022508269976242445
24.804478129997733,0.0025769909989321604
24.804809110995848,0.002873551995435264
24.887923758993566,0.0007369429949903861
24.88821972900041,0.0009253310054191388
24.88838553700043,0.0010458530014147982
24.888613508999697,0.0012362820052658208
25.80531381000037,0.001542803001939319
25.805608939001104,0.0017551030032336712
25.805782962001103,0.0018933600003947504
25.805369317997247,0.002301485001225956
25.80560911900102,0.0025055200021597557
25.89086500099802,0.00209794299735222
25.891231416993833,0.0023730350003461353
25.891439867998997,0.002546029005316086
25.89167980399361,0.002743830998952035
26.808463533001486,0.003128542004560586
